Date,hwr,hws,oat
2017-10-01 10:15:08.226000-05:00,143.5815,139.1944,59.76
2017-10-01 10:15:08.245000-05:00,138.9497,139.1944,59.76
2017-10-01 10:15:08.263000-05:00,138.9497,139.1944,59.76
2017-10-01 10:15:08.290000-05:00,138.9497,139.1944,59.76
2017-10-01 10:15:08.431000-05:00,138.9497,139.1944,59.76
2017-10-01 10:30:08.804000-05:00,138.9497,139.1944,60.4324
2017-10-01 10:30:08.823000-05:00,138.9497,134.9848,60.4324
2017-10-01 10:30:08.841000-05:00,135.3152,134.9848,60.4324
2017-10-01 10:30:08.861000-05:00,135.3152,134.9848,60.4324
2017-10-01 10:30:08.890000-05:00,135.3152,134.9848,60.4324
2017-10-01 10:30:09.009000-05:00,135.3152,134.9848,60.4324
2017-10-01 10:45:11.771000-05:00,135.3152,134.9848,61.7675
2017-10-01 10:45:11.789000-05:00,135.3152,134.325,61.7675
2017-10-01 10:45:11.808000-05:00,134.564,134.325,61.7675
2017-10-01 10:45:11.827000-05:00,134.564,134.325,61.7675
2017-10-01 10:45:11.859000-05:00,134.564,134.325,61.7675
2017-10-01 10:45:11.980000-05:00,134.564,134.325,61.7675
2017-10-01 11:00:15.080000-05:00,134.564,134.325,61.9361
2017-10-01 11:00:15.106000-05:00,134.564,132.8526,61.9361
2017-10-01 11:00:15.126000-05:00,133.3075,132.8526,61.9361
2017-10-01 11:00:15.153000-05:00,133.3075,132.8526,61.9361
2017-10-01 11:00:15.173000-05:00,133.3075,132.8526,61.9361
2017-10-01 11:00:15.305000-05:00,133.3075,132.8526,61.9361
2017-10-01 11:00:15.610000-05:00,133.3075,132.8526,61.9361
2017-10-01 11:15:16.762000-05:00,133.3075,132.8526,62.3593
2017-10-01 11:15:16.779000-05:00,133.3075,131.4348,62.3593
2017-10-01 11:15:16.795000-05:00,132.0515,131.4348,62.3593
2017-10-01 11:15:16.813000-05:00,132.0515,131.4348,62.3593
2017-10-01 11:15:16.831000-05:00,132.0515,131.4348,62.3593
2017-10-01 11:15:16.933000-05:00,132.0515,131.4348,62.3593
2017-10-01 11:30:12.316000-05:00,132.0515,131.4348,62.9603
2017-10-01 11:30:12.588000-05:00,132.0515,130.1796,62.9603
2017-10-01 11:30:12.828000-05:00,131.099,130.1796,62.9603
2017-10-01 11:30:13.058000-05:00,131.099,130.1796,62.9603
2017-10-01 11:30:13.266000-05:00,131.099,130.1796,62.9603
2017-10-01 11:30:14.561000-05:00,131.099,130.1796,62.9603
2017-10-01 11:45:08.332000-05:00,131.099,130.1796,64.7905
2017-10-01 11:45:08.351000-05:00,131.099,128.7809,64.7905
2017-10-01 11:45:08.378000-05:00,129.9199,128.7809,64.7905
2017-10-01 11:45:08.396000-05:00,129.9199,128.7809,64.7905
2017-10-01 11:45:08.414000-05:00,129.9199,128.7809,64.7905
2017-10-01 11:45:08.548000-05:00,129.9199,128.7809,64.7905
2017-10-01 12:00:07.963000-05:00,129.9199,128.7809,65.7894
2017-10-01 12:00:07.990000-05:00,129.9199,127.4334,65.7894
2017-10-01 12:00:08.013000-05:00,128.8423,127.4334,65.7894
2017-10-01 12:00:08.032000-05:00,128.8423,127.4334,65.7894
2017-10-01 12:00:08.060000-05:00,128.8423,127.4334,65.7894
2017-10-01 12:00:08.212000-05:00,128.8423,127.4334,65.7894
2017-10-01 12:15:08.013000-05:00,128.8423,127.4334,67.9376
2017-10-01 12:15:08.042000-05:00,128.8423,126.0769,67.9376
2017-10-01 12:15:08.066000-05:00,127.7283,126.0769,67.9376
2017-10-01 12:15:08.085000-05:00,127.7283,126.0769,67.9376
2017-10-01 12:15:08.104000-05:00,127.7283,126.0769,67.9376
2017-10-01 12:15:08.243000-05:00,127.7283,126.0769,67.9376
2017-10-01 12:28:09.454000-05:00,127.7283,126.0769,67.9376
2017-10-01 12:30:08.037000-05:00,127.7283,126.0769,67.2021
2017-10-01 12:30:08.055000-05:00,127.7283,124.6562,67.2021
2017-10-01 12:30:08.073000-05:00,126.6231,124.6562,67.2021
2017-10-01 12:30:08.091000-05:00,126.6231,124.6562,67.2021
2017-10-01 12:30:08.109000-05:00,126.6231,124.6562,67.2021
2017-10-01 12:30:08.213000-05:00,126.6231,124.6562,67.2021
2017-10-01 12:45:08.570000-05:00,126.6231,124.6562,68.0092
2017-10-01 12:45:08.599000-05:00,126.6231,123.5159,68.0092
2017-10-01 12:45:08.616000-05:00,125.4416,123.5159,68.0092
2017-10-01 12:45:08.633000-05:00,125.4416,123.5159,68.0092
2017-10-01 12:45:08.651000-05:00,125.4416,123.5159,68.0092
2017-10-01 12:45:08.781000-05:00,125.4416,123.5159,68.0092
2017-10-01 13:00:07.854000-05:00,125.4416,123.5159,68.5293
2017-10-01 13:00:07.880000-05:00,125.4416,122.2944,68.5293
2017-10-01 13:00:07.899000-05:00,124.2521,122.2944,68.5293
2017-10-01 13:00:07.918000-05:00,124.2521,122.2944,68.5293
2017-10-01 13:00:07.944000-05:00,124.2521,122.2944,68.5293
2017-10-01 13:00:08.068000-05:00,124.2521,122.2944,68.5293
2017-10-01 13:15:08.003000-05:00,124.2521,122.2944,68.7625
2017-10-01 13:15:08.021000-05:00,124.2521,121.1759,68.7625
2017-10-01 13:15:08.040000-05:00,123.347,121.1759,68.7625
2017-10-01 13:15:08.069000-05:00,123.347,121.1759,68.7625
2017-10-01 13:15:08.088000-05:00,123.347,121.1759,68.7625
2017-10-01 13:15:08.208000-05:00,123.347,121.1759,68.7625
2017-10-01 13:30:08.130000-05:00,123.347,121.1759,69.584
2017-10-01 13:30:08.148000-05:00,123.347,120.1522,69.584
2017-10-01 13:30:08.168000-05:00,122.2277,120.1522,69.584
2017-10-01 13:30:08.186000-05:00,122.2277,120.1522,69.584
2017-10-01 13:30:08.217000-05:00,122.2277,120.1522,69.584
2017-10-01 13:30:08.339000-05:00,122.2277,120.1522,69.584
2017-10-01 13:45:08.817000-05:00,122.2277,120.1522,69.8177
2017-10-01 13:45:08.837000-05:00,122.2277,119.0132,69.8177
2017-10-01 13:45:08.864000-05:00,121.3083,119.0132,69.8177
2017-10-01 13:45:08.884000-05:00,121.3083,119.0132,69.8177
2017-10-01 13:45:08.918000-05:00,121.3083,119.0132,69.8177
2017-10-01 13:45:09.045000-05:00,121.3083,119.0132,69.8177
2017-10-01 13:55:52.779000-05:00,121.3083,119.0132,69.8177
2017-10-01 14:01:02.508000-05:00,121.3083,119.0132,69.331
2017-10-01 14:01:02.510000-05:00,121.3083,117.9373,69.331
2017-10-01 14:01:02.512000-05:00,120.1519,117.9373,69.331
2017-10-01 14:01:02.514000-05:00,120.1519,117.9373,69.331
2017-10-01 14:01:02.516000-05:00,120.1519,117.9373,69.331
2017-10-01 14:01:02.528000-05:00,120.1519,117.9373,69.331
2017-10-01 14:15:08.208000-05:00,120.1519,117.9373,69.5299
2017-10-01 14:15:08.226000-05:00,120.1519,116.9616,69.5299
2017-10-01 14:15:08.249000-05:00,119.0121,116.9616,69.5299
2017-10-01 14:15:08.268000-05:00,119.0121,116.9616,69.5299
2017-10-01 14:15:08.287000-05:00,119.0121,116.9616,69.5299
2017-10-01 14:15:08.410000-05:00,119.0121,116.9616,69.5299
2017-10-01 14:30:09.751000-05:00,119.0121,116.9616,69.1385
2017-10-01 14:30:09.769000-05:00,119.0121,116.0629,69.1385
2017-10-01 14:30:09.786000-05:00,118.0148,116.0629,69.1385
2017-10-01 14:30:09.804000-05:00,118.0148,116.0629,69.1385
2017-10-01 14:30:09.914000-05:00,118.0148,116.0629,69.1385
2017-10-01 14:30:10.059000-05:00,118.0148,116.0629,69.1385
2017-10-01 14:45:12.745000-05:00,118.0148,116.0629,69.1303
2017-10-01 14:45:12.765000-05:00,118.0148,115.2136,69.1303
2017-10-01 14:45:12.812000-05:00,116.8334,115.2136,69.1303
2017-10-01 14:45:12.830000-05:00,116.8334,115.2136,69.1303
2017-10-01 14:45:12.847000-05:00,116.8334,115.2136,69.1303
2017-10-01 14:45:12.950000-05:00,116.8334,115.2136,69.1303
2017-10-01 15:00:15.279000-05:00,116.8334,115.2136,69.1613
2017-10-01 15:00:15.296000-05:00,116.8334,114.2966,69.1613
2017-10-01 15:00:15.316000-05:00,116.0394,114.2966,69.1613
2017-10-01 15:00:15.335000-05:00,116.0394,114.2966,69.1613
2017-10-01 15:00:15.353000-05:00,116.0394,114.2966,69.1613
2017-10-01 15:00:15.481000-05:00,116.0394,114.2966,69.1613
2017-10-01 15:15:17.033000-05:00,116.0394,114.2966,69.6387
2017-10-01 15:15:17.052000-05:00,116.0394,113.5449,69.6387
2017-10-01 15:15:17.083000-05:00,114.9786,113.5449,69.6387
2017-10-01 15:15:17.099000-05:00,114.9786,113.5449,69.6387
2017-10-01 15:15:17.118000-05:00,114.9786,113.5449,69.6387
2017-10-01 15:15:17.238000-05:00,114.9786,113.5449,69.6387
2017-10-01 15:30:07.889000-05:00,114.9786,113.5449,70.4488
2017-10-01 15:30:07.907000-05:00,114.9786,112.6385,70.4488
2017-10-01 15:30:07.926000-05:00,114.1618,112.6385,70.4488
2017-10-01 15:30:07.957000-05:00,114.1618,112.6385,70.4488
2017-10-01 15:30:07.974000-05:00,114.1618,112.6385,70.4488
2017-10-01 15:30:08.101000-05:00,114.1618,112.6385,70.4488
2017-10-01 15:45:07.938000-05:00,114.1618,112.6385,69.5733
2017-10-01 15:45:07.957000-05:00,114.1618,111.7754,69.5733
2017-10-01 15:45:07.987000-05:00,113.2621,111.7754,69.5733
2017-10-01 15:45:08.005000-05:00,113.2621,111.7754,69.5733
2017-10-01 15:45:08.024000-05:00,113.2621,111.7754,69.5733
2017-10-01 15:45:08.141000-05:00,113.2621,111.7754,69.5733
2017-10-01 15:45:08.237000-05:00,113.2621,111.7754,69.5733
2017-10-01 16:00:10.220000-05:00,113.2621,111.7754,69.3805
