Date,DP_1,OA_Enth,OAT,Return_Temp,Supply_Temp
5/29/2020 03:20:00 PM CDT,0.1,19.491125,71.4,51.399998,51.399998
5/29/2020 03:25:00 PM CDT,0.1,19.431446,71.2,51.399998,51.5
5/29/2020 03:30:00 PM CDT,0.1,19.431446,71.2,51.5,51.5
5/29/2020 03:35:00 PM CDT,0.1,19.491125,71.4,51.5,51.5
5/29/2020 03:40:00 PM CDT,0.1,19.252409,70.6,51.699997,51.699997
5/29/2020 03:45:00 PM CDT,0.1,19.550804,71.6,51.699997,51.699997
5/29/2020 03:50:00 PM CDT,0.1,19.520966,71.5,51.8,51.898438
5/29/2020 03:55:00 PM CDT,0.1,19.461287,71.3,51.8,52
5/29/2020 04:00:00 PM CDT,0.1,19.520966,71.5,52,52.1
5/29/2020 04:05:00 PM CDT,0.1,19.520966,71.5,52,52.3
5/29/2020 04:10:00 PM CDT,0.1,19.431446,71.2,52.199997,52.3
5/29/2020 04:15:00 PM CDT,0.1,19.580643,71.7,52.199997,52.59375
5/29/2020 04:20:00 PM CDT,0.1,19.043535,69.9,52.399998,52.699997
5/29/2020 04:25:00 PM CDT,0.1,19.013697,69.8,52.399998,52.699997
5/29/2020 04:30:00 PM CDT,0.1,19.043535,69.9,52.59375,52.8
5/29/2020 04:35:00 PM CDT,0.1,19.103212,70.1,52.59375,52.898438
5/29/2020 04:40:00 PM CDT,0.1,19.371767,71,52.699997,53.1
5/29/2020 04:45:00 PM CDT,0.1,19.401608,71.1,52.699997,53.199997
5/29/2020 04:50:00 PM CDT,0.1,19.22257,70.5,52.898438,53.3
5/29/2020 04:55:00 PM CDT,0.1,19.22257,70.5,52.898438,53.3
5/29/2020 05:00:00 PM CDT,0.1,19.013697,69.8,53,53.399998
5/29/2020 05:05:00 PM CDT,0.1,18.774979,69,53,53.59375
5/29/2020 05:10:00 PM CDT,0.1,18.74514,68.9,53.199997,53.59375
5/29/2020 05:15:00 PM CDT,0.1,18.506424,68.1,53.199997,53.699997
5/29/2020 05:20:00 PM CDT,0.1,18.65562,68.6,53.3,53.898438
5/29/2020 05:25:00 PM CDT,0.1,18.894337,69.4,53.3,53.898438
5/29/2020 05:30:00 PM CDT,0.1,19.073374,70,53.5,54
5/29/2020 05:35:00 PM CDT,0.1,18.74514,68.9,53.5,54.1
5/29/2020 05:40:00 PM CDT,0.1,18.65562,68.6,53.5,54.1
5/29/2020 05:45:00 PM CDT,0.1,18.74514,68.9,53.5,54.199997
5/29/2020 05:50:00 PM CDT,0.1,18.685461,68.7,53.699997,54.399998
5/29/2020 05:55:00 PM CDT,0.1,18.595942,68.4,53.699997,54.5
5/29/2020 06:00:00 PM CDT,0.1,18.715302,68.8,53.8,54.5
5/29/2020 06:05:00 PM CDT,0.1,18.387064,67.7,53.8,54.59375
5/29/2020 06:10:00 PM CDT,0.1,18.26771,67.3,54,54.59375
5/29/2020 06:15:00 PM CDT,0.1,18.26771,67.3,54,54.59375
5/29/2020 06:20:00 PM CDT,0.1,18.17819,67,54.1,54.699997
5/29/2020 06:25:00 PM CDT,0.1,18.26771,67.3,54.1,54.8
5/29/2020 06:30:00 PM CDT,0.1,18.297548,67.4,54.199997,55
5/29/2020 06:35:00 PM CDT,0.1,18.357225,67.6,54.199997,54.898438
5/29/2020 06:40:00 PM CDT,0.1,18.446745,67.9,54.399998,55.1
5/29/2020 06:45:00 PM CDT,0.1,18.327387,67.5,54.399998,55.1
5/29/2020 06:50:00 PM CDT,0.1,18.237867,67.2,54.399998,55.3
5/29/2020 06:55:00 PM CDT,0.1,18.17819,67,54.399998,55.3
5/29/2020 07:00:00 PM CDT,0.1,18.26771,67.3,54.5,55.3
5/29/2020 07:05:00 PM CDT,0.1,18.297548,67.4,54.5,55.399998
5/29/2020 07:10:00 PM CDT,0.1,18.26771,67.3,54.699997,55.5
5/29/2020 07:15:00 PM CDT,0.1,18.237867,67.2,54.699997,55.5
5/29/2020 07:20:00 PM CDT,0.1,18.08867,66.7,54.699997,55.59375
5/29/2020 07:25:00 PM CDT,0.1,18.17819,67,54.699997,55.699997
5/29/2020 07:30:00 PM CDT,0.1,18.118511,66.8,54.898438,55.59375
5/29/2020 07:35:00 PM CDT,0.1,18.028994,66.5,54.898438,55.8
5/29/2020 07:40:00 PM CDT,0.1,18.028994,66.5,54.898438,55.8
5/29/2020 07:45:00 PM CDT,0.1,18.028994,66.5,54.898438,56
5/29/2020 07:50:00 PM CDT,0.1,18.08867,66.7,55,55.898438
5/29/2020 07:55:00 PM CDT,0.1,18.17819,67,55,56.1
5/29/2020 08:00:00 PM CDT,0.1,18.08867,66.7,55.199997,56.1
5/29/2020 08:05:00 PM CDT,0.1,18.058832,66.6,55.199997,56.1
5/29/2020 08:10:00 PM CDT,0.1,18.058832,66.6,55.199997,56.199997
5/29/2020 08:15:00 PM CDT,0.1,18.148352,66.9,55.199997,56.1
5/29/2020 08:20:00 PM CDT,0.1,18.058832,66.6,55.3,56.3
5/29/2020 08:25:00 PM CDT,0.1,17.999153,66.4,55.3,56.1
5/29/2020 08:30:00 PM CDT,0.1,18.058832,66.6,55.399998,56.3
5/29/2020 08:35:00 PM CDT,0.1,17.969315,66.3,55.399998,56.399998
5/29/2020 08:40:00 PM CDT,0.1,17.909636,66.1,55.5,56.399998
5/29/2020 08:45:00 PM CDT,0.1,17.969315,66.3,55.5,56.399998
5/29/2020 08:50:00 PM CDT,0.1,17.969315,66.3,55.5,56.5
5/29/2020 08:55:00 PM CDT,0.1,17.939474,66.2,55.5,56.5
5/29/2020 09:00:00 PM CDT,0.1,17.879795,66,55.5,56.5
5/29/2020 09:05:00 PM CDT,0.1,17.790276,65.7,55.5,56.699997
5/29/2020 09:10:00 PM CDT,0.1,17.849957,65.9,55.59375,56.699997
5/29/2020 09:15:00 PM CDT,0.1,17.820118,65.8,55.59375,56.59375
5/29/2020 09:20:00 PM CDT,0.1,17.820118,65.8,55.699997,56.59375
5/29/2020 09:25:00 PM CDT,0.1,17.760437,65.6,55.699997,56.699997
5/29/2020 09:30:00 PM CDT,0.1,17.730598,65.5,55.699997,56.59375
5/29/2020 09:35:00 PM CDT,0.1,17.670921,65.3,55.699997,56.699997
5/29/2020 09:40:00 PM CDT,0.1,17.581402,65,55.699997,56.699997
5/29/2020 09:45:00 PM CDT,0.1,17.521723,64.8,55.699997,56.8
5/29/2020 09:50:00 PM CDT,0.1,17.551563,64.9,55.8,56.8
5/29/2020 09:55:00 PM CDT,0.1,17.551563,64.9,55.8,56.898438
5/29/2020 10:00:00 PM CDT,0.1,17.521723,64.8,55.8,56.898438
5/29/2020 10:05:00 PM CDT,0.1,17.551563,64.9,55.8,56.898438
5/29/2020 10:10:00 PM CDT,0.1,17.551563,64.9,55.8,56.898438
5/29/2020 10:15:00 PM CDT,0.1,17.551563,64.9,55.8,56.898438
5/29/2020 10:20:00 PM CDT,0.1,17.491882,64.7,55.8,56.898438
5/29/2020 10:25:00 PM CDT,0.1,17.372526,64.3,55.8,56.898438
5/29/2020 10:30:00 PM CDT,0.1,17.312847,64.1,55.8,57
5/29/2020 10:35:00 PM CDT,0.1,17.342686,64.2,55.8,57
5/29/2020 10:40:00 PM CDT,0.1,17.342686,64.2,55.8,57
5/29/2020 10:45:00 PM CDT,0.1,17.312847,64.1,55.8,57
5/29/2020 10:50:00 PM CDT,0.1,17.342686,64.2,55.8,57
5/29/2020 10:55:00 PM CDT,0.1,17.312847,64.1,55.8,57
5/29/2020 11:00:00 PM CDT,0.1,17.253168,63.9,55.699997,57
5/29/2020 11:05:00 PM CDT,0.1,17.253168,63.9,55.699997,57
5/29/2020 11:10:00 PM CDT,0.1,17.223328,63.8,55.699997,57
5/29/2020 11:15:00 PM CDT,0.1,17.163649,63.6,55.699997,57.1
5/29/2020 11:20:00 PM CDT,0.1,17.19349,63.7,55.699997,57
5/29/2020 11:25:00 PM CDT,0.1,17.19349,63.7,55.699997,57
5/29/2020 11:30:00 PM CDT,0.1,17.19349,63.7,55.699997,57
5/29/2020 11:35:00 PM CDT,0.1,17.163649,63.6,55.699997,57
5/29/2020 11:40:00 PM CDT,0.1,17.103971,63.4,55.699997,57.1
5/29/2020 11:45:00 PM CDT,0.1,17.103971,63.4,55.699997,57.1
5/29/2020 11:50:00 PM CDT,0.1,17.13381,63.5,55.699997,57.1
5/29/2020 11:55:00 PM CDT,0.1,17.04429,63.2,55.699997,57.1
5/30/2020 12:00:00 AM CDT,0.1,16.954773,62.9,55.699997,57.1
5/30/2020 12:05:00 AM CDT,0.1,16.984612,63,55.699997,57.1
5/30/2020 12:10:00 AM CDT,0.1,16.954773,62.9,55.59375,57.1
5/30/2020 12:15:00 AM CDT,0.1,16.775736,62.3,55.59375,57.1
5/30/2020 12:20:00 AM CDT,0.1,16.656378,61.9,55.699997,57
5/30/2020 12:25:00 AM CDT,0.1,16.596699,61.7,55.699997,57.1
5/30/2020 12:30:00 AM CDT,0.1,16.566858,61.6,55.699997,57.1
5/30/2020 12:35:00 AM CDT,0.1,16.566858,61.6,55.699997,57.1
5/30/2020 12:40:00 AM CDT,0.1,16.656378,61.9,55.699997,57.1
5/30/2020 12:45:00 AM CDT,0.1,16.656378,61.9,55.699997,57.1
5/30/2020 12:50:00 AM CDT,0.1,16.745895,62.2,55.699997,57.199997
5/30/2020 12:55:00 AM CDT,0.1,16.745895,62.2,55.699997,57.1
5/30/2020 01:00:00 AM CDT,0.1,16.686216,62,55.59375,57.1
5/30/2020 01:05:00 AM CDT,0.1,16.686216,62,55.59375,57.1
5/30/2020 01:10:00 AM CDT,0.1,16.686216,62,55.59375,57.1
5/30/2020 01:15:00 AM CDT,0.1,16.626537,61.8,55.59375,57.1
5/30/2020 01:20:00 AM CDT,0.1,16.596699,61.7,55.699997,57.1
5/30/2020 01:25:00 AM CDT,0.1,16.566858,61.6,55.699997,57.1
5/30/2020 01:30:00 AM CDT,0.1,16.53702,61.5,55.59375,57.1
5/30/2020 01:35:00 AM CDT,0.1,16.507181,61.4,55.59375,57.1
5/30/2020 01:40:00 AM CDT,0.1,16.447502,61.2,55.5,57.1
5/30/2020 01:45:00 AM CDT,0.1,16.417662,61.1,55.5,57.1
5/30/2020 01:50:00 AM CDT,0.1,16.417662,61.1,55.59375,57
5/30/2020 01:55:00 AM CDT,0.1,16.417662,61.1,55.59375,57
5/30/2020 02:00:00 AM CDT,0.1,16.417662,61.1,55.59375,57.1
5/30/2020 02:05:00 AM CDT,0.1,16.387823,61,55.59375,57
5/30/2020 02:10:00 AM CDT,0.1,16.357985,60.9,55.59375,57.1
5/30/2020 02:15:00 AM CDT,0.1,16.2804,60.6,55.59375,57
5/30/2020 02:20:00 AM CDT,0.1,16.256529,60.5,55.5,57
5/30/2020 02:25:00 AM CDT,0.1,16.2804,60.6,55.5,57
5/30/2020 02:30:00 AM CDT,0.1,16.2804,60.6,55.399998,57
5/30/2020 02:35:00 AM CDT,0.1,16.256529,60.5,55.399998,57
5/30/2020 02:40:00 AM CDT,0.1,16.184914,60.2,55.399998,56.898438
5/30/2020 02:45:00 AM CDT,0.1,16.13717,60,55.399998,57.1
5/30/2020 02:50:00 AM CDT,0.1,16.1133,59.9,55.3,57
5/30/2020 02:55:00 AM CDT,0.1,16.184914,60.2,55.3,57.1
5/30/2020 03:00:00 AM CDT,0.1,16.184914,60.2,55.3,56.898438
5/30/2020 03:05:00 AM CDT,0.1,16.208786,60.3,55.3,57
5/30/2020 03:10:00 AM CDT,0.1,16.184914,60.2,55.399998,57
5/30/2020 03:15:00 AM CDT,0.1,16.161043,60.1,55.399998,56.898438
5/30/2020 03:20:00 AM CDT,0.1,16.13717,60,55.3,56.898438
5/30/2020 03:25:00 AM CDT,0.1,16.161043,60.1,55.3,56.898438
5/30/2020 03:30:00 AM CDT,0.1,16.161043,60.1,55.199997,56.8
5/30/2020 03:35:00 AM CDT,0.1,16.184914,60.2,55.199997,56.898438
5/30/2020 03:40:00 AM CDT,0.1,16.161043,60.1,55.199997,56.898438
5/30/2020 03:45:00 AM CDT,0.1,16.184914,60.2,55.199997,56.898438
5/30/2020 03:50:00 AM CDT,0.1,16.184914,60.2,55.3,56.898438
5/30/2020 03:55:00 AM CDT,0.1,16.161043,60.1,55.3,56.8
5/30/2020 04:00:00 AM CDT,0.1,16.184914,60.2,55.1,56.8
5/30/2020 04:05:00 AM CDT,0.1,16.1133,59.9,55.1,56.898438
5/30/2020 04:10:00 AM CDT,0.1,16.089428,59.8,55.1,56.8
5/30/2020 04:15:00 AM CDT,0.1,15.993942,59.4,55.1,56.8
5/30/2020 04:20:00 AM CDT,0.1,16.041685,59.6,55.1,56.8
5/30/2020 04:25:00 AM CDT,0.1,16.017813,59.5,55.1,56.699997
5/30/2020 04:30:00 AM CDT,0.1,15.97007,59.3,55,56.8
5/30/2020 04:35:00 AM CDT,0.1,15.922327,59.1,55,56.699997
5/30/2020 04:40:00 AM CDT,0.1,15.826841,58.7,54.898438,56.699997
5/30/2020 04:45:00 AM CDT,0.1,15.7790985,58.5,54.898438,56.699997
5/30/2020 04:50:00 AM CDT,0.1,15.755227,58.4,54.898438,56.59375
5/30/2020 04:55:00 AM CDT,0.1,15.707483,58.2,54.898438,56.699997
5/30/2020 05:00:00 AM CDT,0.1,15.707483,58.2,55,56.699997
5/30/2020 05:05:00 AM CDT,0.1,15.7790985,58.5,55,56.59375
5/30/2020 05:10:00 AM CDT,0.1,15.826841,58.7,54.898438,56.699997
5/30/2020 05:15:00 AM CDT,0.1,15.850712,58.8,54.898438,56.5
5/30/2020 05:20:00 AM CDT,0.1,15.802969,58.6,54.8,56.699997
5/30/2020 05:25:00 AM CDT,0.1,15.826841,58.7,54.8,56.59375
5/30/2020 05:30:00 AM CDT,0.1,15.826841,58.7,54.8,56.59375
5/30/2020 05:35:00 AM CDT,0.1,15.826841,58.7,54.8,56.59375
5/30/2020 05:40:00 AM CDT,0.1,15.898457,59,54.699997,56.5
5/30/2020 05:45:00 AM CDT,0.1,16.184914,60.2,54.699997,56.59375
5/30/2020 05:50:00 AM CDT,0.1,16.626537,61.8,54.59375,56.399998
5/30/2020 05:55:00 AM CDT,0.1,16.984612,63,54.59375,56.5
5/30/2020 06:00:00 AM CDT,0.1,17.342686,64.2,54.59375,56.5
5/30/2020 06:05:00 AM CDT,0.1,17.581402,65,54.59375,56.5
5/30/2020 06:10:00 AM CDT,0.1,17.790276,65.7,54.59375,56.399998
5/30/2020 06:15:00 AM CDT,0.1,17.939474,66.2,54.59375,56.5
5/30/2020 06:20:00 AM CDT,0.1,18.058832,66.6,54.699997,56.399998
5/30/2020 06:25:00 AM CDT,0.1,18.327387,67.5,54.699997,56.399998
5/30/2020 06:30:00 AM CDT,0.1,18.446745,67.9,54.699997,56.5
5/30/2020 06:35:00 AM CDT,0.1,18.595942,68.4,54.699997,56.399998
5/30/2020 06:40:00 AM CDT,0.1,18.685461,68.7,54.699997,56.59375
5/30/2020 06:45:00 AM CDT,0.1,18.864498,69.3,54.699997,56.399998
5/30/2020 06:50:00 AM CDT,0.1,19.043535,69.9,54.699997,56.5
5/30/2020 06:55:00 AM CDT,0.1,19.192732,70.4,54.699997,56.399998
5/30/2020 07:00:00 AM CDT,0.1,19.371767,71,54.8,56.59375
5/30/2020 07:05:00 AM CDT,0.1,19.491125,71.4,54.8,56.5
5/30/2020 07:10:00 AM CDT,0.1,19.610483,71.8,54.8,56.59375
5/30/2020 07:15:00 AM CDT,0.1,19.640324,71.9,54.8,56.59375
5/30/2020 07:20:00 AM CDT,0.1,19.640324,71.9,55,56.59375
5/30/2020 07:25:00 AM CDT,0.1,19.908878,72.8,55,56.699997
5/30/2020 07:30:00 AM CDT,0.1,19.968555,73,55.199997,56.8
5/30/2020 07:35:00 AM CDT,0.1,20.237112,73.9,55.199997,56.699997
5/30/2020 07:40:00 AM CDT,0.1,20.38631,74.4,55.399998,56.8
5/30/2020 07:45:00 AM CDT,0.1,20.475826,74.7,55.399998,56.898438
5/30/2020 07:50:00 AM CDT,0.1,20.625025,75.2,55.5,57
5/30/2020 07:55:00 AM CDT,0.1,20.768255,75.6,55.5,57.1
5/30/2020 08:00:00 AM CDT,0.1,20.875677,75.9,55.898438,57.1
5/30/2020 08:05:00 AM CDT,0.1,21.054714,76.4,55.898438,57.3
5/30/2020 08:10:00 AM CDT,0.1,21.233751,76.9,56.1,57.3
5/30/2020 08:15:00 AM CDT,0.1,21.305365,77.1,56.1,57.399998
5/30/2020 08:20:00 AM CDT,0.1,21.305365,77.1,56.3,57.59375
5/30/2020 08:25:00 AM CDT,0.1,21.197945,76.8,56.3,57.59375
5/30/2020 08:30:00 AM CDT,0.1,20.535507,74.9,56.5,57.699997
5/30/2020 08:35:00 AM CDT,0.1,20.41615,74.5,56.5,57.898438
5/30/2020 08:40:00 AM CDT,0.1,20.207272,73.8,56.8,57.898438
5/30/2020 08:45:00 AM CDT,0.1,20.117752,73.5,56.8,58.1
5/30/2020 08:50:00 AM CDT,0.1,20.207272,73.8,57,58.199997
5/30/2020 08:55:00 AM CDT,0.1,19.78952,72.4,57,58.3
5/30/2020 09:00:00 AM CDT,0.1,18.685461,68.7,57.199997,58.5
5/30/2020 09:05:00 AM CDT,0.1,18.26771,67.3,57.199997,58.5
5/30/2020 09:10:00 AM CDT,0.1,18.387064,67.7,57.3,58.59375
5/30/2020 09:15:00 AM CDT,0.1,18.80482,69.1,57.3,58.699997
5/30/2020 09:20:00 AM CDT,0.1,19.13305,70.2,57.5,58.898438
5/30/2020 09:25:00 AM CDT,0.1,19.431446,71.2,57.5,59
5/30/2020 09:30:00 AM CDT,0.1,19.849197,72.6,57.699997,59.1
5/30/2020 09:35:00 AM CDT,0.1,19.938717,72.9,57.699997,59.3
5/30/2020 09:40:00 AM CDT,0.1,20.41615,74.5,57.8,59.3
5/30/2020 09:45:00 AM CDT,0.1,20.445988,74.6,57.8,59.399998
5/30/2020 09:50:00 AM CDT,0.1,20.911484,76,58,59.59375
5/30/2020 09:55:00 AM CDT,0.1,20.804062,75.7,58,59.699997
5/30/2020 10:00:00 AM CDT,0.1,20.911484,76,58.199997,59.8
5/30/2020 10:05:00 AM CDT,0.1,20.911484,76,58.199997,59.898438
5/30/2020 10:10:00 AM CDT,0.1,21.233751,76.9,58.5,60.1
5/30/2020 10:15:00 AM CDT,0.1,20.94729,76.1,58.5,60.3
5/30/2020 10:20:00 AM CDT,0.1,21.341171,77.2,58.59375,60.5
5/30/2020 10:25:00 AM CDT,0.1,21.269558,77,58.59375,60.5
5/30/2020 10:30:00 AM CDT,0.1,21.126328,76.6,58.898438,60.59375
5/30/2020 10:35:00 AM CDT,0.1,21.591824,77.9,58.898438,60.898438
5/30/2020 10:40:00 AM CDT,0.1,21.305365,77.1,59.199997,61
5/30/2020 10:45:00 AM CDT,0.1,21.412786,77.4,59.199997,61.1
5/30/2020 10:50:00 AM CDT,0.1,21.806667,78.5,59.3,61.199997
5/30/2020 10:55:00 AM CDT,0.1,21.412786,77.4,59.3,61.199997
5/30/2020 11:00:00 AM CDT,0.1,22.4512,80.3,59.59375,61.399998
5/30/2020 11:05:00 AM CDT,4.5,20.26695,74,60.59375,54.59375
5/30/2020 11:10:00 AM CDT,6.5,21.448593,77.5,64.2,53.1
5/30/2020 11:15:00 AM CDT,8.2,20.768255,75.6,60.898438,48.898438
5/30/2020 11:20:00 AM CDT,9.1,19.908878,72.8,54.399998,47.8
5/30/2020 11:25:00 AM CDT,10.3,21.162134,76.7,52.3,48
5/30/2020 11:30:00 AM CDT,10.9,21.699244,78.2,50.399998,47.1
5/30/2020 11:35:00 AM CDT,10.6,20.768255,75.6,49.399998,49.5
5/30/2020 11:40:00 AM CDT,11.4,20.875677,75.9,48.199997,48.1
5/30/2020 11:45:00 AM CDT,11.7,21.520206,77.7,50.3,50.1
5/30/2020 11:50:00 AM CDT,11.4,21.806667,78.5,49.3,49.3
5/30/2020 11:55:00 AM CDT,12.3,21.162134,76.7,50.3,50.5
5/30/2020 12:00:00 PM CDT,11.9,21.735054,78.3,50.199997,50.199997
5/30/2020 12:05:00 PM CDT,12.1,20.41615,74.5,50.199997,47
5/30/2020 12:10:00 PM CDT,12.1,20.696642,75.4,50.8,47.699997
5/30/2020 12:15:00 PM CDT,11.8,20.35647,74.3,48.699997,48.8
5/30/2020 12:20:00 PM CDT,11.9,20.768255,75.6,48.199997,48.1
5/30/2020 12:25:00 PM CDT,12.2,20.505669,74.8,49.199997,49
5/30/2020 12:30:00 PM CDT,12.2,21.341171,77.2,48.399998,48.5
5/30/2020 12:35:00 PM CDT,12.3,21.197945,76.8,48.399998,49.199997
5/30/2020 12:40:00 PM CDT,12.2,21.412786,77.4,49.1,49.1
5/30/2020 12:45:00 PM CDT,12.2,21.520206,77.7,49.1,49.5
5/30/2020 12:50:00 PM CDT,12.3,20.911484,76,49.59375,49.59375
5/30/2020 12:55:00 PM CDT,12.2,20.445988,74.6,49.59375,49.8
5/30/2020 01:00:00 PM CDT,11.8,20.028234,73.2,50,49.898438
5/30/2020 01:05:00 PM CDT,6.3,20.595184,75.1,50,47.1
5/30/2020 01:10:00 PM CDT,12.3,20.875677,75.9,50.199997,47.199997
5/30/2020 01:15:00 PM CDT,12.5,21.448593,77.5,48.1,48
5/30/2020 01:20:00 PM CDT,12.5,21.233751,76.9,47.699997,47.5
5/30/2020 01:25:00 PM CDT,12.4,21.556017,77.8,48.699997,48.5
5/30/2020 01:30:00 PM CDT,12.3,21.4844,77.6,48.59375,48.5
5/30/2020 01:35:00 PM CDT,12.4,21.412786,77.4,48.59375,48.898438
5/30/2020 01:40:00 PM CDT,12.6,21.699244,78.2,49.199997,49.1
5/30/2020 01:45:00 PM CDT,12.1,21.305365,77.1,49.199997,49.3
5/30/2020 01:50:00 PM CDT,12.1,21.054714,76.4,49.59375,49.399998
5/30/2020 01:55:00 PM CDT,12,21.233751,76.9,49.59375,49.59375
5/30/2020 02:00:00 PM CDT,12.3,20.94729,76.1,50,49.8
5/30/2020 02:05:00 PM CDT,12.3,20.804062,75.7,50,50
5/30/2020 02:10:00 PM CDT,12,21.054714,76.4,50.199997,47
5/30/2020 02:15:00 PM CDT,12.4,20.445988,74.6,50.199997,47.399998
5/30/2020 02:20:00 PM CDT,12.5,20.296791,74.1,48.1,48.59375
5/30/2020 02:25:00 PM CDT,12.5,20.535507,74.9,48.1,47.898438
5/30/2020 02:30:00 PM CDT,12.6,20.535507,74.9,48.699997,48.699997
5/30/2020 02:35:00 PM CDT,12.4,20.475826,74.7,48.699997,48.199997
5/30/2020 02:40:00 PM CDT,12,20.296791,74.1,49,48.8
5/30/2020 02:45:00 PM CDT,12.5,19.908878,72.8,49,48.699997
5/30/2020 02:50:00 PM CDT,12.4,19.908878,72.8,49.3,49.199997
5/30/2020 02:55:00 PM CDT,11.9,20.296791,74.1,49.3,49.199997
5/30/2020 03:00:00 PM CDT,12.6,20.696642,75.4,49.59375,49.5
5/30/2020 03:05:00 PM CDT,12.2,20.768255,75.6,49.59375,49.59375
5/30/2020 03:10:00 PM CDT,12.3,20.475826,74.7,50,49.898438
5/30/2020 03:15:00 PM CDT,12.6,20.32663,74.2,50,50
5/30/2020 03:20:00 PM CDT,12.6,19.968555,73,50.399998,46.8
5/30/2020 03:25:00 PM CDT,12.4,19.78952,72.4,50.399998,47.199997
5/30/2020 03:30:00 PM CDT,12.3,19.849197,72.6,48.1,48.199997
5/30/2020 03:35:00 PM CDT,12.4,20.117752,73.5,48.1,47.898438
5/30/2020 03:40:00 PM CDT,12.4,19.759682,72.3,48.699997,48.699997
5/30/2020 03:45:00 PM CDT,12.4,19.7,72.1,48.699997,48.3
5/30/2020 03:50:00 PM CDT,12.6,20.117752,73.5,49.1,49
5/30/2020 03:55:00 PM CDT,12.6,19.72984,72.2,49.1,49
5/30/2020 04:00:00 PM CDT,12.1,19.640324,71.9,49.399998,49.399998
5/30/2020 04:05:00 PM CDT,12.4,19.610483,71.8,49.399998,49.399998
5/30/2020 04:10:00 PM CDT,12.3,19.879036,72.7,49.699997,49.59375
5/30/2020 04:15:00 PM CDT,11.8,19.78952,72.4,49.699997,49.699997
5/30/2020 04:20:00 PM CDT,11.8,19.640324,71.9,50.1,50
5/30/2020 04:25:00 PM CDT,12,19.580643,71.7,50.1,50.199997
5/30/2020 04:30:00 PM CDT,12.3,19.491125,71.4,50.5,48
5/30/2020 04:35:00 PM CDT,12.4,19.341928,70.9,50.5,47.5
5/30/2020 04:40:00 PM CDT,12.7,19.341928,70.9,48.399998,48.898438
5/30/2020 04:45:00 PM CDT,12,19.491125,71.4,48.399998,48
5/30/2020 04:50:00 PM CDT,12.5,19.640324,71.9,48.8,48.8
5/30/2020 04:55:00 PM CDT,12.5,19.670162,72,48.8,48.5
5/30/2020 05:00:00 PM CDT,12,19.491125,71.4,49.1,49
5/30/2020 05:05:00 PM CDT,6.4,19.162893,70.3,49.1,48.898438
5/30/2020 05:10:00 PM CDT,12.1,19.22257,70.5,49.399998,49.3
5/30/2020 05:15:00 PM CDT,12.8,19.252409,70.6,49.399998,49.399998
5/30/2020 05:20:00 PM CDT,12.1,19.13305,70.2,49.699997,49.59375
5/30/2020 05:25:00 PM CDT,12.4,19.341928,70.9,49.699997,49.8
5/30/2020 05:30:00 PM CDT,12.4,19.31209,70.8,50.199997,50
5/30/2020 05:35:00 PM CDT,12.5,19.371767,71,50.199997,50.1
5/30/2020 05:40:00 PM CDT,12.1,19.013697,69.8,50.3,50.3
5/30/2020 05:45:00 PM CDT,12.4,18.834658,69.2,50.3,50.5
5/30/2020 05:50:00 PM CDT,12.5,18.894337,69.4,50.699997,50.699997
5/30/2020 05:55:00 PM CDT,12.3,19.013697,69.8,50.699997,47.3
5/30/2020 06:00:00 PM CDT,12.1,18.894337,69.4,51.1,47.898438
5/30/2020 06:05:00 PM CDT,12.1,18.924177,69.5,49.1,48.699997
5/30/2020 06:10:00 PM CDT,12.4,18.954016,69.6,48.3,48.3
5/30/2020 06:15:00 PM CDT,11.9,18.80482,69.1,49.3,49.1
5/30/2020 06:20:00 PM CDT,12.1,18.74514,68.9,48.8,48.699997
5/30/2020 06:25:00 PM CDT,0.1,18.685461,68.7,48.8,49.3
5/30/2020 06:30:00 PM CDT,0.1,18.74514,68.9,49.59375,49.399998
5/30/2020 06:35:00 PM CDT,0.1,18.954016,69.6,49.59375,49.399998
5/30/2020 06:40:00 PM CDT,0.1,18.894337,69.4,49.699997,49.59375
5/30/2020 06:45:00 PM CDT,0.1,18.774979,69,49.699997,49.699997
5/30/2020 06:50:00 PM CDT,0.1,18.774979,69,50,49.8
5/30/2020 06:55:00 PM CDT,0.1,18.774979,69,50,50
5/30/2020 07:00:00 PM CDT,0.1,18.834658,69.2,50.1,50.199997
5/30/2020 07:05:00 PM CDT,0.1,18.864498,69.3,50.1,50.199997
5/30/2020 07:10:00 PM CDT,0.1,18.536263,68.2,50.399998,50.5
5/30/2020 07:15:00 PM CDT,0.1,18.446745,67.9,50.399998,50.5
5/30/2020 07:20:00 PM CDT,0.1,18.357225,67.6,50.5,50.8
5/30/2020 07:25:00 PM CDT,0.1,18.327387,67.5,50.5,50.898438
5/30/2020 07:30:00 PM CDT,0.1,18.297548,67.4,50.59375,51
5/30/2020 07:35:00 PM CDT,0.1,18.327387,67.5,50.59375,51.1
5/30/2020 07:40:00 PM CDT,0.1,18.327387,67.5,50.8,51.199997
5/30/2020 07:45:00 PM CDT,0.1,18.17819,67,50.8,51.399998
5/30/2020 07:50:00 PM CDT,0.1,18.118511,66.8,51,51.399998
5/30/2020 07:55:00 PM CDT,0.1,18.08867,66.7,51,51.59375
5/30/2020 08:00:00 PM CDT,0.1,18.028994,66.5,51.1,51.699997
5/30/2020 08:05:00 PM CDT,0.1,17.999153,66.4,51.1,51.699997
