Date,ahuDat,ahuStatic,hws,oat,vavDat,vavDpr,vavHtg,znt
2018-02-01 09:15:03.620000-06:00,64.2733,0.43081074953079224,159.7697,0.12810927629470825,115.4198,70.0,100.0,71.3044
2018-02-01 09:15:07.530000-06:00,64.2733,0.43081074953079224,163.2993,0.12810927629470825,115.4198,70.0,100.0,71.3044
2018-02-01 09:15:07.578000-06:00,64.2733,0.43081074953079224,163.2993,1.1798,115.4198,70.0,100.0,71.3044
2018-02-01 09:30:03.059000-06:00,64.2733,0.43081074953079224,163.2993,1.1798,114.2152,70.0,100.0,71.3044
2018-02-01 09:30:03.073000-06:00,64.2733,0.43081074953079224,163.2993,1.1798,114.2152,70.0,100.0,71.6103
2018-02-01 09:30:06.991000-06:00,64.2733,0.43081074953079224,160.5822,1.1798,114.2152,70.0,100.0,71.6103
2018-02-01 09:30:07.037000-06:00,64.2733,0.43081074953079224,160.5822,0.9660004377365112,114.2152,70.0,100.0,71.6103
2018-02-01 09:45:03.119000-06:00,64.2733,0.43081074953079224,160.5822,0.9660004377365112,114.4519,70.0,100.0,71.6103
2018-02-01 09:45:03.132000-06:00,64.2733,0.43081074953079224,160.5822,0.9660004377365112,114.4519,70.0,100.0,72.0673
2018-02-01 09:45:07.024000-06:00,64.2733,0.43081074953079224,162.3221,0.9660004377365112,114.4519,70.0,100.0,72.0673
2018-02-01 09:45:07.098000-06:00,64.2733,0.43081074953079224,162.3221,1.9991,114.4519,70.0,100.0,72.0673
2018-02-01 10:00:02.942000-06:00,64.2733,0.43081074953079224,162.3221,1.9991,115.0211,70.0,100.0,72.0673
2018-02-01 10:00:02.956000-06:00,64.2733,0.43081074953079224,162.3221,1.9991,115.0211,70.0,100.0,71.9608
2018-02-01 10:00:06.799000-06:00,64.2733,0.43081074953079224,163.2117,1.9991,115.0211,70.0,100.0,71.9608
2018-02-01 10:00:06.846000-06:00,64.2733,0.43081074953079224,163.2117,1.6863,115.0211,70.0,100.0,71.9608
2018-02-01 10:15:02.907000-06:00,64.2733,0.43081074953079224,163.2117,1.6863,114.0538,70.0,100.0,71.9608
2018-02-01 10:15:02.920000-06:00,64.2733,0.43081074953079224,163.2117,1.6863,114.0538,70.0,100.0,71.8158
2018-02-01 10:15:06.918000-06:00,64.2733,0.43081074953079224,166.2375,1.6863,114.0538,70.0,100.0,71.8158
2018-02-01 10:15:06.966000-06:00,64.2733,0.43081074953079224,166.2375,1.6708,114.0538,70.0,100.0,71.8158
2018-02-01 10:30:00.226000-06:00,64.2733,0.43081074953079224,166.2375,1.6708,114.6147,70.0,100.0,71.8158
2018-02-01 10:30:00.227000-06:00,64.2733,0.43081074953079224,166.2375,1.6708,114.6147,70.0,100.0,71.6145
2018-02-01 10:30:00.448000-06:00,64.2733,0.43081074953079224,162.1582,1.6708,114.6147,70.0,100.0,71.6145
2018-02-01 10:30:00.451000-06:00,64.2733,0.43081074953079224,162.1582,2.1176,114.6147,70.0,100.0,71.6145
2018-02-01 10:45:00.226000-06:00,64.2733,0.43081074953079224,162.1582,2.1176,115.2083,70.0,100.0,71.5482
2018-02-01 10:45:00.434000-06:00,64.2733,0.43081074953079224,162.1194,2.1176,115.2083,70.0,100.0,71.5482
2018-02-01 10:45:00.436000-06:00,64.2733,0.43081074953079224,162.1194,2.684,115.2083,70.0,100.0,71.5482
2018-02-01 11:00:02.772000-06:00,64.2733,0.43081074953079224,162.1194,2.684,113.8959,70.0,100.0,71.5482
